STAT_ID,Latitude,Longitude,geometry,sc,ss,su,mt,va,vb,vi,pa,pb,pi,GLC_Artificial,GLC_Managed,GLC_Water,GLC_Aquatic_Veg,GLC_PERC_COV,Popdens_00,Soil_pH,SOC,Soil_wetness
400396,-27.72,30.05,POINT (30.05 -27.72),0.0,0.74,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.03,0.26,0.01,0.0,100.0,72.86,6.62,4.11,77.55
400398,-27.13,30.37,POINT (30.37 -27.13),0.0,0.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.39,0.001471743,0.0,100.0,3.96,6.51,4.02,85.52
400401,-32.74,18.88,POINT (18.88 -32.74),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,100.0,4.15,6.75,3.03,41.52
400402,-31.67,18.66,POINT (18.66 -31.67),0.0,0.25,0.58,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,6.76,7.07,3.43,6.54
400417,-24.1,28.93,POINT (28.93 -24.1),0.21,0.0,0.0,0.0058878932639055,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.67,0.0,0.0,100.0,287.06,6.62,3.22,22.27
400437,-25.95,28.2,POINT (28.2 -25.95),0.09,0.0,0.0,0.08,0.0,0.0,0.0,0.81,0.0,0.0,0.77,0.02,0.0,0.0,100.0,4307.15,6.49,3.75,52.95
400438,-26.02,27.72,POINT (27.72 -26.02),0.58,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,100.0,42.41,6.45,3.78,48.94
400439,-27.4,30.66,POINT (30.66 -27.4),0.0,0.42,0.0,0.0,0.0,0.49,0.0,0.08,0.0,0.0,0.0,0.16,0.0,0.0,100.0,11.41,6.51,3.98,93.46
400440,-27.37,30.68,POINT (30.68 -27.37),0.0,0.42,0.0,0.0,0.0,0.52,0.0,0.04,0.0,0.0,0.0,0.32,0.0,0.0,100.0,15.04,6.48,3.99,95.27
400441,-27.74,31.01,POINT (31.01 -27.74),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.78,6.14,4.8,58.57
400442,-26.14,27.67,POINT (27.67 -26.14),0.08,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.13,0.0,0.0,100.0,720.68,6.39,3.74,54.16
400443,-28.7,24.07,POINT (24.07 -28.7),0.1,0.53,0.0090196684595194,0.01,0.02,0.14,0.1,0.02,0.0003980181979277,0.0,0.01,0.39,0.007079788,0.0,100.0,55.23,6.75,2.99,37.26
400444,-28.71,24.07,POINT (24.07 -28.71),0.1,0.53,0.0090196684595194,0.01,0.02,0.14,0.1,0.02,0.0003980181979277,0.0,0.01,0.39,0.007079788,0.0,100.0,55.23,6.75,2.99,37.26
400445,-31.0,26.35,POINT (26.35 -31),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.14,0.001579612,0.0,100.0,9.3,6.89,3.12,30.9
400446,-30.67,26.71,POINT (26.71 -30.67),0.0,0.35,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0004117193,0.23,0.001313096,0.0,100.0,38.37,6.78,3.81,81.77
400447,-30.16,27.4,POINT (27.4 -30.16),0.0,0.4,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.25,4.1834e-05,0.0,100.0,90.54,6.82,3.68,80.61
400448,-30.33,27.35,POINT (27.35 -30.33),0.0,0.2,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0006174283,0.18,0.001704915,0.0,100.0,52.36,6.76,3.96,93.02
400449,-30.83,26.92,POINT (26.92 -30.83),0.0,0.54,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.35,0.0003917131,0.0,100.0,4.19,6.81,3.6,60.85
400450,-29.53,28.15,POINT (28.15 -29.53),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,100.0,85.05,6.79,4.03,119.01
400451,-29.46,28.63,POINT (28.63 -29.46),0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.004974615,0.18,0.01,0.0,100.0,68.68,6.79,4.03,133.43
400452,-30.03,27.5,POINT (27.5 -30.03),0.0,0.36,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,58.24,6.83,3.59,55.47
400453,-28.69,28.23,POINT (28.23 -28.69),0.0,0.72,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,100.0,11.95,6.82,3.72,92.17
400454,-28.88,27.89,POINT (27.89 -28.88),0.0,0.64,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.001210191,0.46,0.0002229299,0.0,100.0,66.77,6.82,3.71,90.44
400455,-30.27,26.65,POINT (26.65 -30.27),0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.002695085,0.39,0.002018816,0.0,100.0,50.82,6.84,3.32,67.88
400456,-29.6,27.06,POINT (27.06 -29.6),0.0,0.78,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.003901728,0.41,0.0009549348,0.0,100.0,66.76,6.83,3.46,79.09
400457,-29.16,23.69,POINT (23.69 -29.16),0.0,0.65,0.01,0.0,0.0,0.32,0.0032128302343741,0.0002079612218239,0.0,0.0,0.0006758423,0.19,0.005716393,0.0,100.0,25.8,6.97,3.45,50.98
400458,-29.99,24.72,POINT (24.72 -29.99),0.0,0.64,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0007320848,0.2,0.006130166,0.0,100.0,27.73,6.96,3.5,54.61
400459,-30.58,25.41,POINT (25.41 -30.58),0.0,0.59,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0009283707,0.25,0.006068827,0.0,100.0,34.59,6.82,3.51,65.79
400460,-30.53,24.96,POINT (24.96 -30.53),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.004593796,0.0001904559,0.0,100.0,1.63,7.55,3.53,12.1
400461,-25.85,25.86,POINT (25.86 -25.85),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,100.0,4.51,6.51,3.58,30.73
400462,-25.86,25.65,POINT (25.65 -25.86),0.86,0.0015982015933328,0.0,0.0085869234581821,0.0,0.0,0.12,0.0,0.0,0.0,0.008944347,0.32,0.0,0.0,100.0,18.3,6.57,3.48,30.78
400463,-31.81,20.57,POINT (20.57 -31.81),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0005603706,0.0002988643,0.0,100.0,1.25,7.56,3.39,10.55
400464,-30.47,20.51,POINT (20.51 -30.47),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0006462504,0.0004302841,0.0,100.0,0.41,7.56,3.58,4.23
400465,-31.43,20.47,POINT (20.47 -31.43),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0001049362,0.0003148086,0.0,100.0,0.34,7.56,3.48,5.97
400466,-31.65,21.76,POINT (21.76 -31.65),0.0,0.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0009002057,0.0008144719,0.0,100.0,0.31,7.56,3.59,3.14
400467,-31.39,20.94,POINT (20.94 -31.39),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.000473772,0.0004699818,0.0,100.0,0.36,7.56,3.62,3.09
400468,-29.65,22.74,POINT (22.74 -29.65),0.06,0.62,0.0091067000986628,0.01,0.01,0.19,0.05,0.01,0.0001895823171556,0.0,0.008719573,0.26,0.00549812,0.0,100.0,36.72,6.88,3.07,35.92
400469,-28.46,21.24,POINT (21.24 -28.46),0.05,0.58,0.03,0.02,0.01,0.18,0.05,0.01,0.0002521450953264,0.0,0.008211263,0.25,0.005262292,0.0,100.0,34.67,6.86,3.0,33.89
400470,-29.02,22.18,POINT (22.18 -29.02),0.06,0.61,0.01,0.01,0.01,0.19,0.05,0.01,0.0001864323632643,0.0,0.008574714,0.26,0.005462636,0.0,100.0,36.14,6.87,3.05,35.37
400471,-29.18,23.57,POINT (23.57 -29.18),0.06,0.6,0.008389047483985,0.0084294865414526,0.01,0.2,0.06,0.01,0.0002148153628507,0.0,0.009857562,0.3,0.006036299,0.0,100.0,41.38,6.83,3.07,39.89
400472,-28.76,20.72,POINT (20.72 -28.76),0.05,0.57,0.03,0.03,0.01,0.18,0.05,0.02,0.0002714757489656,0.0,0.008149413,0.25,0.005188656,0.0,100.0,34.4,6.86,2.99,33.43
400473,-28.76,17.73,POINT (17.73 -28.76),0.03,0.38,0.29,0.08,0.0070304629195922,0.11,0.02,0.01,0.0004677360526481,0.0008453356293225,0.003694238,0.12,0.002436643,0.0,100.0,16.58,6.99,2.94,17.43
400474,-28.73,19.3,POINT (19.3 -28.73),0.03,0.39,0.29,0.07,0.006402974909055,0.11,0.02,0.01,0.0002805200229606,0.0,0.003815874,0.12,0.002512365,0.0,100.0,17.11,6.97,2.91,17.96
400475,-28.48,16.69,POINT (16.69 -28.48),0.03,0.38,0.27,0.08,0.0073286071037741,0.1,0.02,0.01,0.0006368854303915,0.0024939198024541,0.00329284,0.11,0.002221572,0.0,100.0,14.8,7.06,3.0,15.7
400476,-28.96,19.15,POINT (19.15 -28.96),0.03,0.38,0.29,0.07,0.0063734529652575,0.11,0.02,0.01,0.0003980424816646,0.0,0.003798303,0.12,0.002501612,0.0,100.0,17.03,6.98,2.92,17.88
400477,-28.56,16.5,POINT (16.5 -28.56),0.03,0.38,0.27,0.08,0.0073256634514918,0.1,0.02,0.01,0.0006366296151698,0.0024929180796691,0.00329151,0.11,0.002224974,0.0,100.0,14.79,7.06,3.0,15.69
400478,-32.21,18.93,POINT (18.93 -32.21),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,2.56,6.51,3.77,19.26
400479,-32.18,18.87,POINT (18.87 -32.18),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.005170093,0.0,100.0,9.02,6.51,3.72,39.72
400480,-32.59,19.0,POINT (19 -32.59),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.002064978,0.0,100.0,10.14,6.49,3.78,57.62
400481,-32.5,19.53,POINT (19.53 -32.5),0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.001775362,0.0,100.0,1.77,7.02,3.66,32.29
400482,-31.86,18.68,POINT (18.68 -31.86),0.0,0.91,0.0,0.0010798672175803,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0006807317,0.0,100.0,1.22,7.23,3.62,19.31
400483,-32.78,19.28,POINT (19.28 -32.78),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.005332765,0.0,100.0,9.49,6.47,3.82,48.73
400484,-33.11,19.39,POINT (19.39 -33.11),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.01,0.0,100.0,15.82,6.5,3.76,79.1
400485,-33.89,19.07,POINT (19.07 -33.89),0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.26,0.0,0.0,100.0,183.48,6.51,3.74,68.83
400486,-33.92,19.06,POINT (19.06 -33.92),0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,100.0,3.57,6.51,3.73,66.91
400487,-33.31,19.07,POINT (19.07 -33.31),0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0004722922,0.0,100.0,41.29,6.5,3.76,79.1
400488,-33.39,19.17,POINT (19.17 -33.39),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,100.0,81.74,6.5,3.76,79.1
400489,-33.39,19.15,POINT (19.15 -33.39),0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,7.35,6.5,3.76,79.1
400490,-33.35,19.1,POINT (19.1 -33.35),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,6.84,6.5,3.76,79.1
400491,-33.13,18.86,POINT (18.86 -33.13),0.0,0.25,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.004628072,0.49,0.006121676,0.0,100.0,89.55,6.66,3.36,66.97
400493,-33.7,18.97,POINT (18.97 -33.7),0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.01,0.23,0.003949447,0.0,100.0,222.11,6.64,3.37,66.73
400494,-33.18,19.15,POINT (19.15 -33.18),0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,18.62,6.5,3.76,79.1
400495,-32.92,18.32,POINT (18.32 -32.92),0.0,0.15,0.17,0.04,0.0,0.0,0.0,0.09,0.0,0.0010863103755229,0.001973023,0.58,0.002825011,0.0,100.0,46.2,6.75,3.01,52.54
400496,-32.81,18.19,POINT (18.19 -32.81),0.0,0.14,0.24,0.04,0.0,0.0,0.0,0.08,0.0,0.0009862214923816,0.001789666,0.54,0.002668228,0.0,100.0,42.11,6.77,2.91,49.62
400497,-33.13,19.06,POINT (19.06 -33.13),0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008108108,0.0,0.0,100.0,7.93,6.5,3.76,76.47
400498,-33.15,19.05,POINT (19.05 -33.15),0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,13.89,6.5,3.76,79.1
400499,-32.99,18.77,POINT (18.77 -32.99),0.0,0.2,0.0,0.06,0.0,0.0,0.0,0.08,0.0,0.0,0.003398418,0.56,0.004618759,0.0,100.0,72.74,6.69,3.29,62.04
400500,-33.06,18.75,POINT (18.75 -33.06),0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,100.0,58.28,6.83,3.02,53.48
400501,-33.04,18.83,POINT (18.83 -33.04),0.0,0.12,0.0,0.0037812421199662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,100.0,26.75,6.72,3.14,46.01
400502,-33.43,18.95,POINT (18.95 -33.43),0.0,0.27,0.0,0.01,0.0,0.0,0.0,0.26,0.0,0.0,0.01,0.43,0.002481273,0.0,100.0,168.77,6.69,3.25,65.5
400503,-33.94,19.02,POINT (19.02 -33.94),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,3.86,6.54,3.65,68.37
400504,-33.54,18.92,POINT (18.92 -33.54),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,100.0,10.68,6.84,2.8,62.35
400505,-33.35,18.95,POINT (18.95 -33.35),0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,100.0,64.68,6.83,3.02,53.48
400506,-33.47,18.97,POINT (18.97 -33.47),0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.36,0.002929688,0.0,100.0,8.46,6.55,3.63,68.72
400507,-33.16,18.89,POINT (18.89 -33.16),0.0,0.01,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,100.0,6.43,6.83,3.02,53.48
400508,-33.95,18.97,POINT (18.97 -33.95),0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.07,0.0,0.0,100.0,11.12,6.71,3.17,65.91
400509,-33.97,18.93,POINT (18.93 -33.97),0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.05,0.0,0.0,100.0,9.46,6.77,2.98,62.95
400510,-33.46,18.74,POINT (18.74 -33.46),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.88,0.0,0.0,100.0,22.9,6.83,2.99,54.83
400512,-33.94,18.83,POINT (18.83 -33.94),0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.07,0.29,0.0,0.0,100.0,362.84,6.83,2.8,63.7
400515,-32.6,19.75,POINT (19.75 -32.6),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.16,7.32,3.68,21.0
400522,-33.38,19.3,POINT (19.3 -33.38),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.00442217,0.0,100.0,54.71,6.57,3.74,71.51
400523,-33.42,19.26,POINT (19.26 -33.42),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.003810976,0.0,100.0,51.62,6.56,3.74,72.52
400524,-33.56,19.14,POINT (19.14 -33.56),0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0023637646914738,0.0,0.0,0.0,0.00308642,0.0,0.0,100.0,10.11,6.51,3.74,68.83
400525,-33.75,19.33,POINT (19.33 -33.75),0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.002314815,0.0,100.0,6.91,6.51,3.74,68.83
400526,-33.35,19.29,POINT (19.29 -33.35),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.0,100.0,43.82,6.5,3.76,79.1
400528,-33.72,19.17,POINT (19.17 -33.72),0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.4,6.51,3.74,68.83
400529,-33.73,19.11,POINT (19.11 -33.73),0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,100.0,2.5,6.51,3.74,68.83
400530,-33.46,19.61,POINT (19.61 -33.46),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.93,6.96,3.64,25.48
400531,-33.57,19.5,POINT (19.5 -33.57),0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.002868567,0.0,100.0,33.9,6.83,3.68,32.91
400533,-33.43,19.56,POINT (19.56 -33.43),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,100.0,9.69,6.96,3.64,25.48
400534,-33.36,19.58,POINT (19.58 -33.36),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.0,100.0,5.22,6.96,3.64,25.48
400535,-33.7,20.05,POINT (20.05 -33.7),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,8.27,6.77,3.69,30.89
400536,-33.87,20.0,POINT (20 -33.87),0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.001064477,0.0,100.0,16.14,7.17,3.52,23.24
400537,-33.67,20.01,POINT (20.01 -33.67),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.0,100.0,3.52,6.75,3.7,31.36
400538,-33.99,19.82,POINT (19.82 -33.99),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,4.67,6.48,3.81,40.74
400539,-33.94,19.84,POINT (19.84 -33.94),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,10.78,6.53,3.79,38.0
400540,-33.81,19.69,POINT (19.69 -33.81),0.0,0.83,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.001966682,0.15,0.009905715,0.0,100.0,44.27,6.59,3.73,55.53
400541,-33.86,19.71,POINT (19.71 -33.86),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,5.32,6.59,3.76,34.64
400542,-33.81,19.79,POINT (19.79 -33.81),0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,100.0,8.02,6.59,3.76,34.29
400545,-33.89,20.01,POINT (20.01 -33.89),0.0,0.86,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.001263753,0.12,0.006560363,0.0,100.0,36.88,6.7,3.7,45.92
400550,-33.95,19.28,POINT (19.28 -33.95),0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.08,0.008254717,0.0,100.0,31.63,6.51,3.74,68.83
400551,-33.91,20.71,POINT (20.71 -33.91),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,100.0,33.23,7.35,3.62,24.32
400552,-33.98,20.42,POINT (20.42 -33.98),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.98,7.26,3.48,21.67
400557,-33.99,20.95,POINT (20.95 -33.99),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0004194631,0.0,100.0,1.54,7.25,3.56,13.44
400562,-33.35,19.72,POINT (19.72 -33.35),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.68,6.96,3.64,25.48
400563,-33.28,19.72,POINT (19.72 -33.28),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,3.05,6.96,3.64,25.48
400564,-33.78,21.44,POINT (21.44 -33.78),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,0.92,7.38,3.63,6.39
400565,-33.69,21.14,POINT (21.14 -33.69),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004390098,0.0007174062,0.0,100.0,1.84,7.36,3.55,21.52
400566,-33.75,21.44,POINT (21.44 -33.75),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007070454,0.0007326375,0.0,100.0,2.15,7.44,3.55,13.87
400567,-33.51,20.75,POINT (20.75 -33.51),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009868421,0.0,100.0,0.11,7.55,3.54,12.79
400568,-33.29,20.99,POINT (20.99 -33.29),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001723017,0.001121586,0.0,100.0,1.32,7.56,3.52,7.11
400569,-33.82,21.13,POINT (21.13 -33.82),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,1.02,7.37,3.63,11.75
400570,-33.49,21.48,POINT (21.48 -33.49),0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,13.63,7.52,3.57,5.44
400571,-33.49,21.48,POINT (21.48 -33.49),0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464286,0.0,0.0,100.0,29.65,7.56,3.54,4.07
400572,-33.49,21.51,POINT (21.51 -33.49),0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.19,7.56,3.52,1.25
400573,-33.5,21.62,POINT (21.62 -33.5),0.0,0.95,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.002020866,0.0005384314,0.0,100.0,2.61,7.56,3.56,1.86
400574,-33.3,21.63,POINT (21.63 -33.3),0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0008481363,0.0005605707,0.0,100.0,2.44,7.56,3.56,1.8
400575,-32.23,22.58,POINT (22.58 -32.23),0.0,0.46,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.04,7.56,3.56,2.3
400576,-33.65,21.77,POINT (21.77 -33.65),0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0006092284,0.0,100.0,9.16,7.18,3.59,22.2
400577,-33.47,22.54,POINT (22.54 -33.47),0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784632,0.0,0.0,100.0,1.88,7.56,3.45,5.73
400578,-33.36,22.18,POINT (22.18 -33.36),0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.68,7.56,3.42,3.3
400579,-33.42,22.24,POINT (22.24 -33.42),0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,3.61,7.56,3.42,3.3
400580,-33.42,22.25,POINT (22.25 -33.42),0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.006076389,0.0,100.0,3.0,7.56,3.42,3.3
400581,-33.54,22.97,POINT (22.97 -33.54),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,1.37,6.65,3.73,37.21
400582,-33.67,22.13,POINT (22.13 -33.67),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,2.57,6.84,3.73,11.8
400583,-33.46,22.0,POINT (22 -33.46),0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,2.98,7.56,3.44,2.78
400584,-33.46,21.96,POINT (21.96 -33.46),0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,3.63,7.56,3.52,1.25
400585,-33.98,21.65,POINT (21.65 -33.98),0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0005944723,0.0,100.0,4.18,7.41,3.57,10.55
400601,-33.97,22.54,POINT (22.54 -33.97),0.0,0.8,0.0,0.18,0.0,0.0,0.0,0.0083081748548523,0.0,0.0,0.0,0.01,0.0,0.0,100.0,8.55,6.69,3.73,32.23
400604,-33.95,22.42,POINT (22.42 -33.95),0.0,0.77,0.0,0.16,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,0.0,0.0,100.0,120.41,6.84,3.73,11.8
400605,-33.94,22.61,POINT (22.61 -33.94),0.0,0.89,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,12.74,6.65,3.73,37.21
400607,-33.98,22.65,POINT (22.65 -33.98),0.05,0.08,0.0,0.53,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.0,100.0,24.98,6.65,3.73,37.21
400608,-33.97,22.8,POINT (22.8 -33.97),0.07,0.57,0.0,0.23,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.07,0.0,0.0,100.0,8.28,6.65,3.73,37.21
